DistanceType	StimClass	Comparison	reliabilityMeasure	nVoxels	ID	Distance
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss005	0.275287034381925
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss005	0.168211328289812
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss005	0.209390017246402
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss005	0.127066562666648
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss005	0.375561276089803
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss005	0.108732180981147
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss005	0.264062082825933
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss005	0.314298276463725
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss005	0.251801172832188
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss005	0.25833431179749
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss005	0.235391424798628
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss005	0.120412224833955
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss005	0.0824337033013924
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss005	0.121953533496565
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss005	0.0872677464428395
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss006	0.0485663609226181
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss006	0.0262276258284202
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss006	0.0305175762108127
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss006	0.0408306036528966
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss006	0.0564628598500572
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss006	0.0450838098374098
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss006	0.0646585462813676
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss006	0.0721659609865543
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss006	0.0658066488650624
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss006	0.0749545172087223
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss006	0.0454427416068384
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss006	0.0455375420060053
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss006	0.0982060934089743
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss006	0.0563387809822051
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss006	0.0616701387632215
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss006	0.0402825357252058
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss007	0.0288314718770351
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss007	0.0230936546389853
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss007	0.0299256577801051
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss007	0.0289359160537462
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss007	0.0411262844682045
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss007	0.039892483822797
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss007	0.0422221384675416
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss007	0.063051974504315
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss007	0.0642047350087563
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss007	0.113232240069157
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss007	0.0610129741140752
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss007	0.073954058040648
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss007	0.057964972090395
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss007	0.0515686523469836
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss007	0.047029035876645
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss007	0.0454772440123581
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss008	0.156152400792385
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss008	0.101538134902102
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss008	0.110634488869518
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss008	0.12654449922312
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss008	0.0687076134252187
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss008	0.170275302508048
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss008	0.0459984634237548
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss008	0.0627225193476035
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss008	0.0792602976096475
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss008	0.230016324034612
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss008	0.0695128001140481
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss008	0.0592323934771832
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss008	0.0496644275303081
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss008	0.0576090577934489
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss008	0.0432983547037369
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss008	0.0631272945803674
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss009	0.028312455857992
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss009	0.0414933754709391
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss009	0.0463934612469536
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss009	0.0302794554687115
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss009	0.0671154086264658
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss009	0.0419344748055157
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss009	0.0457385061341614
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss009	0.0376314484530326
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss009	0.0514927862228447
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss009	0.145466904810704
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss009	0.0456234197797468
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss009	0.0661001570080247
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss009	0.0597527043444341
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss009	0.0463316894610712
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss009	0.0483754345560704
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss009	0.057004399776705
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss010	0.195713921106227
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss010	0.100414496194319
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss010	0.119497461423594
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss010	0.110828729156596
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss010	0.103638709702192
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss010	0.118421557763448
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss010	0.0897518213362912
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss010	0.0781852018856319
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss010	0.0711543289526932
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss010	0.164706727153077
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss010	0.0629710557073694
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss010	0.0576916193426602
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss010	0.0467210916353759
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss010	0.0831075519852087
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss010	0.0519245535879287
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss010	0.153243209414914
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss011	0.0583121181299376
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss011	0.0552516076882565
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss011	0.0566590616094493
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss011	0.0453933991349441
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss011	0.0928316792370687
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss011	0.0678303791088619
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss011	0.104432981573278
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss011	0.0811273389323743
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss011	0.0751933230069312
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss011	0.0978674283947885
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss011	0.0835786240605783
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss011	0.115515121970419
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss011	0.0581020194083217
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss011	0.0389874540459916
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss011	0.0560924910227975
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss011	0.0540189682590336
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss012	0.279473838507813
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss012	0.253833013157281
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss012	0.195156112632976
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss012	0.291402799648447
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss012	0.430939025494244
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss012	0.475961900665904
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss012	0.268759328249493
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss012	0.316286818477891
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss012	0.458003412032546
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss012	0.332740796406527
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss012	0.3196581209053
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss012	0.273909615409538
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss012	0.305986032189764
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss012	0.195788923998227
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss012	0.337710308625648
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss012	0.348015117698418
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss013	0.116325579444092
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss013	0.103931781621085
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss013	0.0507745317719245
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss013	0.119129893492783
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss013	0.123705892432942
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss013	0.173602388096381
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss013	0.191535069621611
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss013	0.142567110682737
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss013	0.142066929098708
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss013	0.0819530588724892
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss013	0.0689013307042124
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss013	0.0873100885936133
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss013	0.049770426907269
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss013	0.0910211143393765
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss013	0.0675521188403378
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss013	0.0587754610520731
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss014	0.14763669331787
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss014	0.240121099795376
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss014	0.134297267695562
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss014	0.103340792470526
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss014	0.150326914036306
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss014	0.15358718975795
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss014	0.1904231283237
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss014	0.22425143709623
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss014	0.216306640177062
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss014	0.180139306390289
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss014	0.276715328754453
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss014	0.242632937125269
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss014	0.200222533411605
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss014	0.136850534024086
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss014	0.244644429287108
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss014	0.194605302176848
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss015	0.154179228764676
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss015	0.240477614668417
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss015	0.276394051263047
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss015	0.252298356911736
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss015	0.21926950477912
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss015	0.178994758879161
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss015	0.377512855794057
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss015	0.129546835959493
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss015	0.0920812371329965
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss015	0.113401534944245
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss015	0.158814726978357
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss015	0.201972025403524
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss015	0.191290186638429
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss015	0.165005680416909
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss015	0.174937888854062
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss015	0.15848681012589
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss016	0.0538380435580869
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss016	0.0521400889824128
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss016	0.0354208176993303
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss016	0.0456987037597918
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss016	0.0540321985971517
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss016	0.0654370864379346
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss016	0.0394901431504222
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss016	0.0718139588822336
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss016	0.0706172065627502
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss016	0.0451734054997426
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss016	0.054070115531216
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss016	0.0466091026254545
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss016	0.0350924746067948
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss016	0.0365625443460066
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss016	0.0460716761074671
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss016	0.0401112025777922
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss017	0.0827002308320369
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss017	0.0712404209984665
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss017	0.0935071015531364
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss017	0.0693701894032298
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss017	0.0589061908009909
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss017	0.0608983508637363
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss017	0.0622769809723166
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss017	0.0787474747435959
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss017	0.0745580809212936
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss017	0.0884426276548196
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss017	0.0632770346363239
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss017	0.0802871406539423
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss017	0.02933599880576
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss017	0.052910082833614
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss017	0.0906705038512803
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss017	0.0824774347643896
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss018	0.0488290576686485
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss018	0.0615912582386008
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss018	0.0523053165288505
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss018	0.0361498379759737
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss018	0.139534291253486
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss018	0.0687277442444376
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss018	0.0509385973341738
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss018	0.0675738816598204
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss018	0.0544416102466569
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss018	0.0314110859857724
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss018	0.121435560421689
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss018	0.0757614249858277
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss018	0.147833300581327
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss018	0.034511806609887
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss018	0.12979712950354
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss018	0.0406987810398027
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss019	0.241159089593455
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss019	0.19581830998693
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss019	0.163383871517421
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss019	0.241537345781976
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss019	0.194275429996068
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss019	0.244752570616411
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss019	0.115948617335778
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss019	0.150468768267002
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss019	0.106966012634562
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss019	0.165766508186642
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss019	0.124304007856641
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss019	0.147543216182915
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss019	0.159791064030571
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss019	0.154261384041821
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss019	0.264055034120805
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss019	0.134528898068624
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss020	0.0318120565459279
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss020	0.0464440586310488
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss020	0.0336127326740359
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss020	0.041941323830611
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss020	0.040784880765581
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss020	0.0448298129967689
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss020	0.0478182074589129
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss020	0.0471770540763278
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss020	0.0483869837419169
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss020	0.0703408593825368
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss020	0.0776524901203979
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss020	0.0631359353497489
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss020	0.0469346187095383
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss020	0.0350168834267005
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss020	0.0619544593207129
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss020	0.0589815055010394
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss021	0.101088611374176
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss021	0.0744547841367643
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss021	0.0677115088178404
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss021	0.0893650487944068
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss021	0.113914550578328
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss021	0.142119124691059
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss021	0.118588542494167
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss021	0.112070331915252
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss021	0.125194263615082
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss021	0.156695751663321
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss021	0.0780247943079675
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss021	0.0873538546166169
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss021	0.0768777147004325
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss021	0.10686674938668
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss021	0.074094282575085
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss021	0.106517450642792
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss022	0.141047661607625
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss022	0.2049825014052
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss022	0.139812902498064
conVals_spearman	MAN	BASE_VS_MEANINGPRES	reliability	top2500	ss022	0.190122989267679
conVals_spearman	CAT	BASE_VS_NCHANGE	reliability	top2500	ss022	0.422312140017942
conVals_spearman	CAT	BASE_VS_AJCHANGE	reliability	top2500	ss022	0.321920353587256
conVals_spearman	CAT	BASE_VS_PREPCHANGE	reliability	top2500	ss022	0.367107237489158
conVals_spearman	CAT	BASE_VS_MEANINGPRES	reliability	top2500	ss022	0.463618780099005
conVals_spearman	PEN	BASE_VS_NCHANGE	reliability	top2500	ss022	0.12109306769489
conVals_spearman	PEN	BASE_VS_AJCHANGE	reliability	top2500	ss022	0.127599749055959
conVals_spearman	PEN	BASE_VS_PREPCHANGE	reliability	top2500	ss022	0.081068052394887
conVals_spearman	PEN	BASE_VS_MEANINGPRES	reliability	top2500	ss022	0.134048580807772
conVals_spearman	GLASS	BASE_VS_NCHANGE	reliability	top2500	ss022	0.118898737743798
conVals_spearman	GLASS	BASE_VS_AJCHANGE	reliability	top2500	ss022	0.114266024298563
conVals_spearman	GLASS	BASE_VS_PREPCHANGE	reliability	top2500	ss022	0.0976324986931987
conVals_spearman	GLASS	BASE_VS_MEANINGPRES	reliability	top2500	ss022	0.143399754911961
conVals_spearman	MAN	BASE_VS_NCHANGE	reliability	top2500	ss023	0.0983917497586797
conVals_spearman	MAN	BASE_VS_AJCHANGE	reliability	top2500	ss023	0.0876252873640453
conVals_spearman	MAN	BASE_VS_PREPCHANGE	reliability	top2500	ss023	0.066590015134402
